url,type,timestamp,home,away,home_score,away_score,scrape_timestmap
https://www.soccer24.com/argentina/liga-profesional/,current_day_fixture,Finished,Boca Juniors,Tigre,5,3,2022-06-16 19:24:42.506135
https://www.soccer24.com/argentina/liga-profesional/,current_day_fixture,23:00,Argentinos Jrs,Independiente,-,-,2022-06-16 19:24:42.506135
https://www.soccer24.com/argentina/liga-profesional/,current_day_fixture,23:00,Rosario Central,Godoy Cruz,-,-,2022-06-16 19:24:42.506135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,16.06. 01:30,Boca Juniors,Tigre,5,3,2022-06-16 19:25:28.142069
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,15.06. 23:00,Colon Santa FE,River Plate,1,0,2022-06-16 19:25:28.143131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,15.06. 20:30,Atl. Tucuman,Lanus,2,1,2022-06-16 19:25:28.143131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,15.06. 20:30,Banfield,Central Cordoba,2,1,2022-06-16 19:25:28.143131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,15.06. 18:00,Barracas Central,Union de Santa Fe,1,2,2022-06-16 19:25:28.143131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,15.06. 01:30,Defensa y Justicia,Huracan,1,1,2022-06-16 19:25:28.143131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,15.06. 01:30,Estudiantes L.P.,Sarmiento Junin,2,1,2022-06-16 19:25:28.143131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,14.06. 23:00,Patronato,Aldosivi,1,0,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,14.06. 23:00,Talleres Cordoba,Newells Old Boys,0,1,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,14.06. 19:00,San Lorenzo,Arsenal Sarandi,3,3,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,13.06. 00:30,Central Cordoba,Boca Juniors,1,0,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,12.06. 22:00,Velez Sarsfield,Platense,0,1,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,12.06. 19:30,Godoy Cruz,Racing Club,2,0,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,12.06. 17:00,Colon Santa FE,Union de Santa Fe,2,2,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,12.06. 00:30,River Plate,Atl. Tucuman,0,0,2022-06-16 19:25:28.144131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,11.06. 22:00,Sarmiento Junin,Argentinos Jrs,1,0,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,11.06. 19:30,Arsenal Sarandi,Banfield,0,0,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,11.06. 19:30,Tigre,Barracas Central,1,1,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,11.06. 01:30,Huracan,Rosario Central,2,0,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,11.06. 01:30,Independiente,Talleres Cordoba,1,0,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,10.06. 23:00,Aldosivi,Estudiantes L.P.,0,1,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,10.06. 23:00,Lanus,Defensa y Justicia,1,1,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,10.06. 20:30,Gimnasia L.P.,Patronato,2,0,2022-06-16 19:25:28.145135
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,10.06. 00:00,Newells Old Boys,San Lorenzo,0,0,2022-06-16 19:25:28.146131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,07.06. 01:30,Argentinos Jrs,Aldosivi,2,1,2022-06-16 19:25:28.146131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,06.06. 23:00,Rosario Central,Lanus,0,0,2022-06-16 19:25:28.146131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,06.06. 01:30,Defensa y Justicia,River Plate,0,0,2022-06-16 19:25:28.146131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,05.06. 23:30,Boca Juniors,Arsenal Sarandi,2,1,2022-06-16 19:25:28.146131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,05.06. 21:00,Estudiantes L.P.,Gimnasia L.P.,1,1,2022-06-16 19:25:28.146131
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,05.06. 17:00,Talleres Cordoba,Sarmiento Junin,2,0,2022-06-16 19:25:28.147051
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,05.06. 17:00,Union de Santa Fe,Tigre,1,2,2022-06-16 19:25:28.147051
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,05.06. 01:30,Racing Club,Huracan,2,0,2022-06-16 19:25:28.147051
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,04.06. 23:00,Patronato,Velez Sarsfield,1,1,2022-06-16 19:25:28.147051
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,04.06. 23:00,Platense,Godoy Cruz,2,1,2022-06-16 19:25:28.147051
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,04.06. 20:30,Banfield,Newells Old Boys,1,2,2022-06-16 19:25:28.147051
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,04.06. 18:00,San Lorenzo,Independiente,1,1,2022-06-16 19:25:28.147051
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,04.06. 16:00,Atl. Tucuman,Colon Santa FE,1,1,2022-06-16 19:25:28.148138
https://www.soccer24.com/argentina/liga-profesional/results/,league_previous_result,04.06. 00:00,Barracas Central,Central Cordoba,1,1,2022-06-16 19:25:28.148138
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,16.06. 01:30,Boca Juniors,Tigre,5,3,2022-06-16 19:25:03.691801
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,13.06. 00:30,Central Cordoba,Boca Juniors,1,0,2022-06-16 19:25:03.692818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,08.06. 20:00,Ferro,Boca Juniors,0,1,2022-06-16 19:25:03.692818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,05.06. 23:30,Boca Juniors,Arsenal Sarandi,2,1,2022-06-16 19:25:03.692818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,27.05. 01:00,Boca Juniors (Arg),Dep. Cali (Col),1,0,2022-06-16 19:25:03.692818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,22.05. 20:00,Boca Juniors,Tigre,3,0,2022-06-16 19:25:03.692818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,18.05. 01:30,Boca Juniors (Arg),Corinthians (Bra),1,1,2022-06-16 19:25:03.692818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,14.05. 21:00Pen,Boca Juniors,Racing Club,1,0,2022-06-16 19:25:03.692818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,11.05. 01:30,Boca Juniors,Defensa y Justicia,2,0,2022-06-16 19:25:03.693818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,07.05. 20:30,Tigre,Boca Juniors,0,2,2022-06-16 19:25:03.693818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,05.05. 01:00,Always Ready (Bol),Boca Juniors (Arg),0,1,2022-06-16 19:25:03.693818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,30.04. 23:00,Boca Juniors,Barracas Central,2,0,2022-06-16 19:25:03.693818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,27.04. 01:30,Corinthians (Bra),Boca Juniors (Arg),2,0,2022-06-16 19:25:03.693818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,23.04. 23:00,Central Cordoba,Boca Juniors,1,2,2022-06-16 19:25:03.693818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,21.04. 01:30,Boca Juniors,Godoy Cruz,1,1,2022-06-16 19:25:03.693818
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,17.04. 23:00,Boca Juniors,Lanus,1,1,2022-06-16 19:25:03.694824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,12.04. 23:15,Boca Juniors (Arg),Always Ready (Bol),2,0,2022-06-16 19:25:03.694824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,10.04. 01:30,Velez Sarsfield,Boca Juniors,0,0,2022-06-16 19:25:03.694824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,06.04. 01:30,Dep. Cali (Col),Boca Juniors (Arg),2,0,2022-06-16 19:25:03.694824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,03.04. 01:30,Boca Juniors,Arsenal Sarandi,2,2,2022-06-16 19:25:03.694824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,20.03. 22:00,River Plate,Boca Juniors,0,1,2022-06-16 19:25:03.694824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,14.03. 00:30,Estudiantes L.P.,Boca Juniors,0,1,2022-06-16 19:25:03.694824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,06.03. 22:15,Boca Juniors,Huracan,0,1,2022-06-16 19:25:03.695819
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,03.03. 00:10,Boca Juniors,Central Cordoba,4,1,2022-06-16 19:25:03.695819
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,27.02. 00:30,Independiente,Boca Juniors,2,2,2022-06-16 19:25:03.695819
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,20.02. 22:15,Boca Juniors,Rosario Central,2,1,2022-06-16 19:25:03.695819
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,16.02. 22:15,Aldosivi,Boca Juniors,1,2,2022-06-16 19:25:03.695819
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,14.02. 00:30,Boca Juniors,Colon Santa FE,1,1,2022-06-16 19:25:03.695819
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,26.01. 00:00,Boca Juniors,San Lorenzo,1,0,2022-06-16 19:25:03.695819
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,22.01. 00:15,Boca Juniors,U. De Chile,3,2,2022-06-16 19:25:03.696821
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,18.01. 00:00,Boca Juniors,Colo Colo,2,0,2022-06-16 19:25:03.696821
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,14.12.2021Pen,Barcelona (Esp),Boca Juniors (Arg),1,2,2022-06-16 19:25:03.696821
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,12.12.2021,Boca Juniors,Central Cordoba,8,1,2022-06-16 19:25:03.696821
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,09.12.2021Pen,Talleres Cordoba,Boca Juniors,0,1,2022-06-16 19:25:03.696821
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,04.12.2021,Arsenal Sarandi,Boca Juniors,1,1,2022-06-16 19:25:03.696821
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,30.11.2021,Boca Juniors,Newells Old Boys,0,0,2022-06-16 19:25:03.697824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,25.11.2021,Independiente,Boca Juniors,1,0,2022-06-16 19:25:03.697824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,20.11.2021,Boca Juniors,Sarmiento Junin,2,0,2022-06-16 19:25:03.697824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,09.11.2021,Aldosivi,Boca Juniors,0,3,2022-06-16 19:25:03.697824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,04.11.2021,Boca Juniors,Argentinos Jrs,1,0,2022-06-16 19:25:03.697824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,31.10.2021,Boca Juniors,Gimnasia L.P.,0,1,2022-06-16 19:25:03.697824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,25.10.2021,Velez Sarsfield,Boca Juniors,2,0,2022-06-16 19:25:03.697824
https://www.soccer24.com/team/boca-juniors/hMrWAFH0/results/,team_previous_result,21.10.2021,Boca Juniors,Godoy Cruz,2,1,2022-06-16 19:25:03.698818
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,16.06. 01:30,Boca Juniors,Tigre,5,3,2022-06-16 19:25:06.718939
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,11.06. 19:30,Tigre,Barracas Central,1,1,2022-06-16 19:25:06.720037
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,05.06. 17:00,Union de Santa Fe,Tigre,1,2,2022-06-16 19:25:06.720037
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,02.06. 00:00Awrd,Tigre,Los Andes,3,0,2022-06-16 19:25:06.720037
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,22.05. 20:00,Boca Juniors,Tigre,3,0,2022-06-16 19:25:06.720037
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,15.05. 20:00Pen,Tigre,Argentinos Jrs,2,1,2022-06-16 19:25:06.720037
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,12.05. 01:30,River Plate,Tigre,1,2,2022-06-16 19:25:06.720037
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,07.05. 20:30,Tigre,Boca Juniors,0,2,2022-06-16 19:25:06.720956
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,30.04. 20:00,Velez Sarsfield,Tigre,3,2,2022-06-16 19:25:06.720956
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,25.04. 19:30,Tigre,Arsenal Sarandi,0,0,2022-06-16 19:25:06.720956
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,19.04. 23:00,Estudiantes L.P.,Tigre,2,1,2022-06-16 19:25:06.720956
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,15.04. 20:30,Tigre,Huracan,2,1,2022-06-16 19:25:06.720956
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,09.04. 23:00,Independiente,Tigre,1,1,2022-06-16 19:25:06.720956
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,04.04. 01:30,Tigre,Rosario Central,2,0,2022-06-16 19:25:06.720956
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,18.03. 22:15,Tigre,Platense,4,0,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,12.03. 20:00,Aldosivi,Tigre,1,0,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,08.03. 00:30,Tigre,Colon Santa FE,1,0,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,01.03. 00:30,Lanus,Tigre,0,0,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,21.02. 20:00,Barracas Central,Tigre,0,2,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,16.02. 20:00,Tigre,Central Cordoba,1,1,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,11.02. 22:15,Godoy Cruz,Tigre,1,1,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,23.11.2021,Tigre,Barracas Central,1,0,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,15.11.2021,San Martin T.,Tigre,0,2,2022-06-16 19:25:06.721954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,07.11.2021,Tigre,Almirante Brown,3,1,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,02.11.2021,Nueva Chicago,Tigre,2,4,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,23.10.2021,Tigre,Chacarita Juniors,1,0,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,18.10.2021,Atletico Atlanta,Tigre,0,0,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,12.10.2021,Tigre,CA Mitre,3,3,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,07.10.2021,Godoy Cruz,Tigre,1,0,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,02.10.2021,CA Estudiantes,Tigre,2,1,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,25.09.2021,Tigre,Alvarado,1,0,2022-06-16 19:25:06.722954
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,14.09.2021,Quilmes,Tigre,2,1,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,09.09.2021Pen,Defensa y Justicia,Tigre,0,1,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,04.09.2021,Tigre,Agropecuario,2,0,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,28.08.2021,Deportivo Maipu,Tigre,0,4,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,21.08.2021,Tigre,Temperley,1,1,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,17.08.2021,Estudiantes Rio Cuarto,Tigre,0,0,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,10.08.2021,Tigre,Gimnasia Mendoza,2,0,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,04.08.2021,Tigre,Independiente,2,1,2022-06-16 19:25:06.724019
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,31.07.2021,Dep. Riestra,Tigre,1,3,2022-06-16 19:25:06.725023
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,25.07.2021,Tigre,Belgrano,0,0,2022-06-16 19:25:06.725023
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,20.07.2021,Tigre,San Martin T.,0,1,2022-06-16 19:25:06.725023
https://www.soccer24.com/team/tigre/nkwO1uw4/results/,team_previous_result,11.07.2021,Almirante Brown,Tigre,1,0,2022-06-16 19:25:06.725023
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,11.06. 22:00,Sarmiento Junin,Argentinos Jrs,1,0,2022-06-16 19:25:12.041318
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,07.06. 01:30,Argentinos Jrs,Aldosivi,2,1,2022-06-16 19:25:12.041318
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,15.05. 20:00Pen,Tigre,Argentinos Jrs,2,1,2022-06-16 19:25:12.041318
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,11.05. 23:15Pen,Estudiantes L.P.,Argentinos Jrs,1,2,2022-06-16 19:25:12.042312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,08.05. 20:00,Argentinos Jrs,Union de Santa Fe,2,1,2022-06-16 19:25:12.042312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,03.05. 01:30,Platense,Argentinos Jrs,1,1,2022-06-16 19:25:12.042312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,26.04. 01:30,Argentinos Jrs,Sarmiento Junin,0,0,2022-06-16 19:25:12.042312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,21.04. 22:30,Atl. Tucuman,Argentinos Jrs,2,4,2022-06-16 19:25:12.042312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,17.04. 20:30,Argentinos Jrs,Talleres Cordoba,2,1,2022-06-16 19:25:12.042312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,10.04. 23:00,River Plate,Argentinos Jrs,4,2,2022-06-16 19:25:12.042312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,02.04. 01:30,Banfield,Argentinos Jrs,0,2,2022-06-16 19:25:12.043311
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,22.03. 00:30,Argentinos Jrs,Velez Sarsfield,1,0,2022-06-16 19:25:12.043311
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,15.03. 00:30,Argentinos Jrs,Defensa y Justicia,0,1,2022-06-16 19:25:12.043311
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,09.03. 20:10,Argentinos Jrs,Olimpo Bahia Blanca,2,0,2022-06-16 19:25:12.043311
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,05.03. 00:30,Gimnasia L.P.,Argentinos Jrs,2,2,2022-06-16 19:25:12.043311
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,28.02. 00:30,Argentinos Jrs,San Lorenzo,1,1,2022-06-16 19:25:12.043311
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,23.02. 00:30,Racing Club,Argentinos Jrs,3,0,2022-06-16 19:25:12.043311
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,15.02. 20:00,Argentinos Jrs,Newells Old Boys,3,0,2022-06-16 19:25:12.044312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,10.02. 22:15,Patronato,Argentinos Jrs,0,1,2022-06-16 19:25:12.044312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,11.12.2021,Argentinos Jrs,Sarmiento Junin,2,0,2022-06-16 19:25:12.044312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,06.12.2021,Aldosivi,Argentinos Jrs,3,2,2022-06-16 19:25:12.044312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,28.11.2021,Argentinos Jrs,Gimnasia L.P.,3,0,2022-06-16 19:25:12.044312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,24.11.2021,Velez Sarsfield,Argentinos Jrs,2,0,2022-06-16 19:25:12.044312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,20.11.2021,Argentinos Jrs,Godoy Cruz,0,0,2022-06-16 19:25:12.044312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,08.11.2021,Huracan,Argentinos Jrs,1,1,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,04.11.2021,Boca Juniors,Argentinos Jrs,1,0,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,30.10.2021,Argentinos Jrs,Lanus,0,1,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,25.10.2021,River Plate,Argentinos Jrs,3,0,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,21.10.2021,Argentinos Jrs,Colon Santa FE,3,1,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,17.10.2021,Atl. Tucuman,Argentinos Jrs,4,3,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,14.10.2021,Argentinos Jrs,San Telmo,2,1,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,09.10.2021,Argentinos Jrs,Defensa y Justicia,0,2,2022-06-16 19:25:12.045312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,03.10.2021,Rosario Central,Argentinos Jrs,0,1,2022-06-16 19:25:12.046312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,27.09.2021,Argentinos Jrs,Racing Club,2,0,2022-06-16 19:25:12.046312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,19.09.2021,Platense,Argentinos Jrs,0,0,2022-06-16 19:25:12.046312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,15.09.2021,Argentinos Jrs,Patronato,1,1,2022-06-16 19:25:12.046312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,06.09.2021,Estudiantes L.P.,Argentinos Jrs,1,1,2022-06-16 19:25:12.046312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,30.08.2021,Union de Santa Fe,Argentinos Jrs,1,0,2022-06-16 19:25:12.046312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,26.08.2021,Argentinos Jrs,Talleres Cordoba,1,2,2022-06-16 19:25:12.046312
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,22.08.2021,San Lorenzo,Argentinos Jrs,0,1,2022-06-16 19:25:12.047370
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,18.08.2021,Gimnasia L.P.,Argentinos Jrs,2,3,2022-06-16 19:25:12.047370
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,14.08.2021,Argentinos Jrs,Banfield,2,0,2022-06-16 19:25:12.047370
https://www.soccer24.com/team/argentinos-jrs/QuxS0ahA/results/,team_previous_result,08.08.2021,Boca Juniors,Argentinos Jrs,1,1,2022-06-16 19:25:12.047370
https://www.soccer24.com/team/independiente/UVatI5Y2/results/,team_previous_result,11.06. 01:30,Independiente,Talleres Cordoba,1,0,2022-06-16 19:25:15.347646
